acronym,num_occ,num_different_expansion
VPPB,1,1
EAT-10,1,1
ELA,1,1
DT2,1,1
TANIT,1,1
OMS,2,2
FORMIR,1,1
ICAM-1,1,1
LPS,1,1
EAONO,2,1
AAO-HNS,2,1
PIVh,1,1
LT,1,1
I-V,1,1
NF2,1,1
VMNI,1,1
FDG,1,1
C.E.A.,1,1
CEMPV,1,1
VGS-GP,1,1
UPV,1,1
CVF,1,1
SCB,1,1
NFPVC,1,1
IP,1,1
PCNA,1,1
ARIA,1,1
HSP-90,1,1
He-Ne,1,1
vHIT,1,1
SIADH,1,1
CHEP,3,1
PEAC,1,1
EED,1,1
RAF,1,1
NCV,1,1
PTUIP,1,1
IDCV,1,1
IIM,1,1
SW,1,1
PF,1,1
ISPLN,1,1
GFA,1,1
TC,1,1
LSSC,1,1
DF,1,1
PG-SGA,1,1
