acronym,num_occ,num_different_expansion
UDP,1,1
LCA,1,1
TE,1,1
VR,1,1
FR,1,1
BoNT-A,1,1
EP,1,1
CC,1,1
FC,1,1
MEF,1,1
D.F.,1,1
