acronym,num_occ,num_different_expansion
AME,1,1
LMA,1,1
GBM,1,1
ATINA-EPOC,1,1
DME,1,1
NPD,1,1
MBC,1,1
UCI,1,1
GIMINO,1,1
SEMICYUC,2,1
QTI,1,1
SENEC,1,1
